pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,fare_amount
-74.00228118896483,40.72649383544922,-73.98583221435547,40.74367904663086,1,10.0
-73.987733,40.732552,-73.879247,40.756147,6,23.5
-73.96908569335938,40.75399017333984,-73.78986358642578,40.64313507080078,1,57.33
-73.975599,40.760997,-73.981959,40.752905,1,4.1
-73.96444,40.792515,-73.990755,40.757862,5,10.5
-73.948757,40.782451,-73.951922,40.777796,1,5.0
-73.985019,40.75948,-73.973524,40.755151,2,6.0
-74.007442,40.740986,-73.990043,40.715036,1,11.7
-73.968092,40.787253,-73.970288,40.794148,1,4.1
-73.98849,40.742775,-73.972065,40.74556,5,10.5
-73.969467,40.800448,-73.961013,40.775838,5,10.0
-73.996227,40.734545,-73.988315,40.75941,1,10.5
-73.985345,40.747065,-73.989322,40.737405,1,4.9
-73.978137,40.778098,-73.986783,40.77145,2,4.5
0.0,0.0,0.0,0.0,1,10.0
-74.00416,40.747607,-73.995968,40.748199,1,3.7
-73.969,40.80118,-73.9811,40.78197,5,7.5
-73.977831,40.725575,-73.97859,40.750007,1,7.7
-73.966387,40.75329,-73.957043,40.766325,1,4.5
-73.997235,40.744879,-73.850754,40.735195,2,28.9
-73.995837,40.738897,-73.908687,40.781512,5,27.5
-74.010264,40.714022,-74.001772,40.724643,1,6.9
-74.007634,40.740894,-73.990541,40.72861,1,9.5
-74.003605,40.723603,-73.949845,40.776393,5,14.1
-73.977701,40.753188,-73.989312,40.744885,1,10.0
-73.976917,40.764812,-73.98222,40.775055,3,5.5
-73.977631,40.752105,-73.912768,40.767997,1,14.5
-73.984317,40.721772,-73.984283,40.729105,6,5.0
-73.983422,40.744127,-73.98085,40.760422,2,10.0
-73.988682,40.741447,-73.999385,40.754102,1,9.0
-74.007739,40.740618,-74.001018,40.735807,1,4.5
-73.987032,40.72899,-73.985225,40.75314,1,8.9
-74.008382,40.720535,-74.006482,40.738432,2,6.0
-73.986078,40.761022,-73.872068,40.774441,2,31.0
-73.939162,40.816637,-73.968419,40.7969,1,10.5
-74.004975,40.728497,-73.963587,40.765157,1,17.7
-74.001835,40.709212,-73.94437,40.677392,1,18.5
-73.98353,40.761247,-74.00846,40.705612,1,16.5
-73.975228,40.761669,-73.974895,40.750146,1,6.1
-73.942201,40.794683,-73.983854,40.729303,1,18.5
-73.953088,40.775974,-73.972053,40.743399,1,8.9
-73.992545,40.752622,-73.990148,40.756363,1,3.5
-73.997506,40.724167,-73.98059,40.745421,2,8.9
-73.966124,40.79477,-73.98153,40.786275,1,7.0
-73.978043,40.752098,-73.984352,40.748425,1,6.5
-73.994858,40.76046,-73.987424,40.763815,1,4.9
-73.96891021728516,40.76407623291016,-73.95960235595702,40.7712516784668,2,5.5
-73.986557,40.725782,-73.962375,40.759005,1,9.0
-73.987825,40.721132,-73.951155,40.711177,3,17.7
-73.980792,40.815335,-73.981292,40.81857,5,4.1
-73.96019,40.770587,-74.00519,40.743462,1,13.3
-73.955125,40.765145,-73.96655,40.767577,1,4.1
-73.964615,40.760145,-73.991145,40.749843,1,10.9
-74.00182342529298,40.756229400634766,-73.99198150634764,40.75576400756836,1,8.0
-74.010575,40.720797,-73.9762,40.776418,1,20.9
-73.98556,40.73265,-73.98989,40.72717,1,4.0
-73.967628,40.756243,-73.980773,40.744535,1,5.7
0.0,0.0,0.0,0.0,1,14.9
-73.781571,40.645217,-73.264338,40.806461,1,75.7
-73.986069,40.72773,-73.990734,40.749763,1,12.0
-73.992718,40.75841,-73.98471,40.751815,1,4.5
-73.993695,40.721503,-74.007098,40.705592,1,6.1
-74.001194,40.751995,-73.983369,40.766832,2,7.3
-73.986012,40.767568,-74.001422,40.746463,1,7.3
-73.981632,40.732517,-73.992857,40.736702,1,5.5
-73.981785,40.756792,-73.999672,40.72836,3,9.7
-73.987616,40.737414,-73.978511,40.754054,2,13.3
0.0,0.0,0.0,0.0,2,6.0
-74.005882,40.735862,-73.994487,40.72467,2,8.5
-73.987578,40.75036,-73.970133,40.75659,2,5.7
-73.987395,40.770959,-73.973562,40.762855,1,5.3
-73.993015,40.74957,-73.990177,40.756532,4,10.5
-74.000642,40.747601,-73.991666,40.742295,1,5.5
-73.782373,40.644729,-73.981943,40.76333,1,49.8
-73.973152,40.763137,-74.003575,40.707967,6,25.5
-74.012442,40.701532,-74.000172,40.708475,1,16.5
-73.955973,40.771842,-73.971224,40.794441,1,8.9
-73.994157,40.756385,-73.987135,40.720672,1,16.0
-73.970667,40.793656,-73.975987,40.789109,1,4.1
-73.948621,40.7823,-73.964591,40.763995,1,6.1
-73.956488,40.781002,-73.970127,40.748765,2,9.0
-73.99895,40.761467,-73.982266,40.754135,1,7.0
-73.921492,40.74368,-73.990783,40.74218,1,24.83
-73.978537,40.7833,-73.989571,40.766963,2,9.0
-73.97,40.772598,-73.989332,40.752327,2,10.5
-73.975045,40.750802,-73.988823,40.744002,1,6.1
-74.008243,40.722161,-73.976612,40.75172,1,12.0
-73.985358,40.747282,-73.98409,40.727113,1,6.9
-73.983808,40.768042,-73.989388,40.732333,1,17.5
-74.005333,40.74001,-73.987402,40.75916,1,8.9
-73.986636,40.739532,-73.991576,40.743001,1,4.9
-73.995938,40.743414,-73.980055,40.730814,2,8.5
-73.954478,40.779988,-73.942853,40.786677,1,6.1
-73.970115,40.76158,-73.996337,40.763637,1,9.0
-73.988537,40.74511,-73.977755,40.68689,5,14.5
-74.003877,40.737683,-73.994697,40.750338,2,4.9
-73.97911,40.752702,-73.954487,40.783637,1,7.3
-73.982463,40.77758,-73.861198,40.767765,1,30.67
-73.96665,40.764292,-73.988109,40.741131,1,7.7
-73.983575,40.725903,-73.977867,40.689655,1,13.3
-73.99466,40.689672,-74.003847,40.74358,1,20.5
-73.961355,40.777322,-73.975528,40.789225,2,6.1
-73.987932,40.718942,-73.991957,40.743958,3,10.5
-74.00119,40.736803,-73.974876,40.756211,1,17.0
-73.966724,40.757106,-73.99501,40.744133,1,9.0
-73.986542,40.768233,-73.97738,40.776004,1,4.9
-73.95674,40.775143,-73.959852,40.773851,2,6.0
-73.99422,40.702887,-74.005072,40.727132,2,14.0
-73.996623,40.752882,-74.004537,40.742122,1,5.7
-73.989,40.702501,-74.008276,40.712111,1,6.5
-73.99073,40.753422,-73.985612,40.738797,1,7.7
-73.95314,40.776047,-73.938203,40.804732,5,8.5
-73.980573,40.745285,-73.991063,40.733657,1,7.3
-74.007342,40.742737,-73.967707,40.761965,1,11.3
-73.996339,40.73202,-73.980725,40.7598,1,18.5
-73.986732,40.761915,-73.997447,40.743942,1,8.5
-73.983007,40.781713,-73.97882,40.755776,1,12.5
-73.9924,40.7489,-73.9778,40.734,2,6.5
-74.001757,40.73939,-74.00734,40.714652,3,10.1
-74.016356,40.70512,-74.004765,40.707062,2,5.5
-73.984828,40.757037,-73.975428,40.758759,1,6.5
-73.986152,40.767287,-73.98349,40.76113,1,4.9
-74.00565,40.745622,-73.986047,40.722727,2,14.5
-73.993334,40.747053,-73.986824,40.761295,1,7.5
-73.986457,40.731327,-73.983297,40.75654,4,11.5
-73.967913,40.787405,-73.985565,40.763757,2,10.0
-74.007273,40.748422,-73.964059,40.754603,2,10.1
-74.000195,40.730372,-73.987678,40.719768,1,7.7
-73.986606,40.749387,-73.996493,40.742882,1,8.5
-73.997457,40.721355,-73.99874,40.734029,2,6.1
-74.007957,40.707573,-73.982325,40.75596,1,15.3
-74.006193,40.739298,-73.985515,40.731327,1,8.1
-73.988887,40.723092,-73.992432,40.689598,1,10.5
-73.985885,40.759631,-73.980181,40.782212,1,6.9
-73.98621,40.762167,-73.986168,40.762977,1,2.5
-73.978427,40.758622,-73.978427,40.758622,1,49.8
-73.863064,40.768606,-73.94616,40.810633,1,23.7
-73.996542,40.72968,-73.996542,40.72968,2,4.9
-73.948281,40.78293,-73.973976,40.757574,2,11.3
-73.96763,40.755931,-73.9941,40.733947,2,16.5
-73.99637603759764,40.76014709472656,-73.98442840576173,40.764915466308594,1,6.0
-73.980972,40.729698,-73.957163,40.685497,1,17.0
-73.976283,40.748377,-73.970155,40.757837,1,4.1
-73.97903442382812,40.75276947021485,-73.98206329345702,40.7645263671875,1,9.0
-74.008382,40.720748,-73.975301,40.778452,1,15.0
-73.971642,40.797252,-73.959603,40.775262,5,13.0
-73.998083,40.726155,-73.976538,40.766007,1,10.9
-73.950424,40.771257,-73.971433,40.760196,1,11.3
-73.963403,40.777463,-73.978714,40.777577,1,6.5
-73.97557,40.749033,-73.968629,40.757123,1,5.3
-73.985441,40.757542,-73.997017,40.750453,1,5.7
-73.987972,40.759572,-73.98258,40.771638,5,5.7
-73.987301,40.764474,-74.011175,40.713329,1,13.0
-73.95907,40.814802,-73.967871,40.802322,1,4.5
-73.971805,40.781848,-73.960835,40.778022,1,5.0
-73.99396,40.746492,-74.001047,40.72907,1,6.5
-73.991857,40.72637,-73.975677,40.666567,5,25.5
-73.973207,40.764962,-73.99017,40.746142,5,9.5
-73.965345,40.756893,-73.989733,40.772615,2,10.1
-73.977645,40.753302,-73.999787,40.758972,1,7.3
-73.960953,40.780832,-73.962843,40.775777,1,3.7
-73.97884,40.728295,-74.004843,40.730122,2,8.5
-73.970294,40.760772,-73.959129,40.777979,1,9.5
-73.991808,40.74937,-73.971722,40.757585,1,14.0
-73.961145,40.774977,-73.974687,40.783214,1,5.3
-73.965677,40.805687,-73.959263,40.816607,3,5.3
-73.963702,40.756083,-73.976067,40.749715,1,5.3
-73.998222,40.723832,-73.986415,40.759195,2,12.9
-73.955727,40.782729,-73.95431,40.774553,1,4.5
-73.978815,40.793745,-73.95204,40.769317,1,11.7
-73.994842,40.718443,-73.994285,40.748381,3,14.0
-73.947533,40.779228,-73.936288,40.805628,1,8.1
-73.972573,40.759249,-73.982779,40.74456,1,5.3
-73.991757,40.713842,-74.002108,40.746827,1,15.0
-73.976983,40.75415,-73.975362,40.75611,1,4.9
-73.975782,40.740512,-73.97843,40.719897,6,8.0
-74.005932,40.725593,-73.881375,40.741775,2,26.5
0.0,0.0,0.0,0.0,1,5.3
-73.978058,40.786357,-73.973603,40.757693,1,10.5
-73.966452,40.757938,-73.950288,40.784117,1,7.7
-73.980543,40.730269,-73.99134,40.730898,1,4.5
-73.988883,40.758405,-74.014105,40.709475,4,16.1
-73.9498,40.784427,-73.996758,40.739787,2,18.0
-73.949203,40.785061,-73.957596,40.769932,1,6.0
-73.981546,40.7786,-73.957771,40.770119,2,7.7
-73.973872,40.764792,-73.951448,40.782747,2,9.5
-73.990635,40.71834,-74.006747,40.75124,1,12.1
-73.963079,40.762418,-73.851428,40.725686,1,27.7
-74.004872,40.721104,-73.991252,40.749589,2,7.3
-73.963745,40.808386,-73.954679,40.811429,1,9.0
-73.997265,40.747317,-74.008047,40.716935,1,8.5
-73.985407,40.763698,-73.982904,40.781894,1,7.3
-73.991371,40.742247,-73.979864,40.739683,1,4.1
-73.984485,40.774138,-73.967658,40.762927,2,7.5
-73.990632,40.737261,-73.986689,40.752297,2,10.0
-73.973782,40.750377,-73.98881,40.741245,2,10.0
-74.00832,40.716705,-73.98072,40.750787,2,11.7
-73.978322,40.719597,-73.959655,40.765287,1,13.5
-73.965212,40.759237,-73.967155,40.807275,1,19.0
-73.986042,40.758547,-73.982164,40.756667,1,4.5
-73.945228,40.833825,-73.945403,40.824295,1,4.5
-73.98397827148438,40.729251861572266,-73.97805786132812,40.75532913208008,5,13.5
-74.004952,40.74697,-73.964083,40.773911,1,19.0
-73.98721,40.755205,-73.981178,40.671355,2,30.5
-73.988486,40.758281,-73.984938,40.763489,1,5.5
-73.973777,40.759785,-73.98062,40.75376,4,6.1
-73.983113,40.781757,-73.962947,40.794285,6,6.5
-73.937418,40.757867,-73.940373,40.75512,1,6.9
-73.991228,40.73935,-73.987422,40.721883,2,9.3
-73.956548,40.781157,-73.969747,40.789788,1,7.3
-73.983067,40.730697,-73.97295,40.760572,1,10.5
-73.978315,40.751275,-73.969093,40.757746,1,5.3
-73.959297,40.771617,-73.843732,40.729342,1,32.25
-74.006712,40.713803,-73.952298,40.780762,1,18.5
-73.982982,40.761518,-73.945702,40.78102,1,10.1
-73.99116,40.736122,-73.983777,40.715002,3,12.5
-73.962422,40.778845,-73.961652,40.765007,6,14.0
-73.984992,40.768727,-74.005197,40.725852,1,14.1
-74.00414276123048,40.74212265014648,-73.98794555664062,40.732280731201165,2,8.0
-74.00439453125,40.741893768310554,-73.9719467163086,40.75942611694336,2,26.0
-73.964515,40.712419,-73.907873,40.762764,1,22.0
-73.957687,40.770298,-73.969405,40.766467,1,7.3
-73.999265,40.726637,-74.007222,40.713775,1,7.3
-73.984207,40.758038,-73.913067,40.766293,4,13.3
-73.981249,40.746487,-73.997974,40.751017,2,5.7
-73.986481,40.757327,-74.0107,40.712101,1,22.5
-73.994487,40.761017,-73.986353,40.777428,1,5.7
-73.985098,40.748478,-74.010292,40.709916,2,15.5
-73.96573638916014,40.774227142333984,-73.9797134399414,40.765937805175774,6,6.5
-73.98976,40.757605,-73.98372,40.767525,2,5.3
-74.008472,40.733987,-74.002233,40.724588,1,6.5
-73.984415,40.728777,-74.005527,40.745852,6,12.0
-73.979742,40.766045,-73.990638,40.751215,1,6.1
-73.976182,40.739937,-73.972073,40.745593,2,3.7
-73.993368,40.752142,-73.991287,40.758498,1,4.9
-73.997713,40.72585,-73.981545,40.724637,3,7.5
-74.001097,40.74179,-73.998265,40.755947,1,7.5
-73.98457,40.724728,-73.98125,40.686393,1,11.3
-73.969492,40.757412,-73.984715,40.749407,1,8.1
-73.98048,40.783323,-73.981815,40.76384,5,7.3
-73.97835540771484,40.75297164916992,-73.98982238769531,40.756591796875,1,7.5
-73.992192,40.742639,-73.993403,40.75474,1,7.3
-73.953624,40.682032,-73.955169,40.689268,1,3.5
-74.014987,40.715132,-74.014487,40.703392,2,6.0
-73.975891,40.744935,-73.991705,40.742437,1,5.5
-73.965739,40.805323,-73.957898,40.800874,1,6.1
-74.008063,40.738422,-73.98245,40.755075,1,13.5
-73.993701,40.727161,-73.995205,40.744784,3,9.0
-73.987827,40.722587,-73.981142,40.72095,1,15.7
-74.002822,40.726733,-73.997705,40.736062,1,4.1
-74.002353,40.746942,-73.986,40.71916,3,10.5
-74.002664,40.733805,-73.993796,40.736066,1,5.3
-73.98155212402342,40.72459030151367,-73.98950958251953,40.73432159423828,1,5.5
-73.945731,40.77406,-73.983774,40.760439,1,12.5
-73.972391,40.745089,-73.864526,40.770102,1,37.33
-74.008877,40.71075,-73.955597,40.787873,1,21.7
-73.984,40.7216,-73.9895,40.7367,1,8.1
-73.975498,40.755841,-73.982991,40.750336,1,6.9
-73.990843,40.77,-73.972913,40.748473,2,10.5
-73.982423,40.762745,-73.786537,40.640357,6,49.8
-73.988803,40.727269,-74.005806,40.74018,1,7.3
-73.974763,40.758691,-73.865304,40.770673,1,39.33
-73.967953,40.792351,-73.978057,40.741709,1,12.1
-73.949914,40.784431,-73.998286,40.717018,1,18.5
-73.91120147705078,40.773113250732415,-73.92706298828125,40.76482772827149,1,7.0
-73.992752,40.734025,-74.005967,40.74136,1,6.9
-74.006508,40.72132,-73.937858,40.792622,5,29.3
-74.008637,40.747189,-73.968925,40.791713,1,14.1
-73.979455,40.771492,-73.983055,40.774954,1,3.7
-73.874557,40.77415,-73.988175,40.755897,3,32.3
-73.968726,40.7657,-73.987158,40.751762,1,9.5
-73.987561,40.7197,-73.973452,40.743844,1,6.5
-73.954183,40.78251,-73.99119,40.750298,5,14.5
-73.8745,40.774127,-74.009285,40.715452,6,31.0
-73.986645,40.72555,-73.970347,40.761667,1,14.5
-73.95319,40.767432,-73.977712,40.729337,6,11.5
-73.984024,40.761962,-73.992993,40.752329,1,8.1
-73.98972,40.757218,-73.987718,40.760422,3,3.3
-73.99356,40.74974,-73.976498,40.723793,1,17.0
-73.953653,40.770895,-74.005413,40.741011,1,14.9
-73.98298,40.73892,-73.96768,40.75926,1,6.5
-73.95723,40.777424,-73.976281,40.753887,1,7.7
-73.993127,40.748048,-73.99596,40.72274,2,11.7
-73.982098,40.772867,-73.987482,40.770637,1,5.5
-73.972961,40.750226,-73.990188,40.753997,3,6.1
-73.983023,40.765993,-73.995909,40.732533,1,10.9
0.0,0.0,0.0,0.0,1,5.7
-73.955722,40.782462,-73.953395,40.788272,5,4.1
-73.982392,40.773227,-73.99518,40.727315,1,18.9
-74.002695,40.730372,-74.002517,40.72181,1,5.5
-73.990669,40.746164,-74.008,40.740162,1,8.1
-73.998833,40.72416,-73.992357,40.742767,4,10.5
-73.988142,40.732282,-73.97836,40.78303,1,19.5
-73.990915,40.733985,-73.960622,40.721282,1,18.0
-74.007952,40.715095,-73.986324,40.740154,2,8.1
-73.985146,40.779295,-73.970927,40.788604,2,5.7
-74.000629,40.758246,-73.979239,40.727741,1,13.5
-73.967279,40.757518,-73.991015,40.733409,1,8.5
-73.976056,40.76565,-73.962707,40.755908,2,6.5
0.0,0.0,0.0,0.0,1,3.3
-73.987085,40.736555,-73.990605,40.750537,4,8.1
-74.016155,40.711082,-73.994713,40.750365,5,10.5
-73.979408,40.732877,-73.837053,40.577657,2,56.5
-73.983948,40.76819,-73.981512,40.75194,5,8.9
-74.016072,40.716472,-73.993307,40.729612,1,11.5
-73.956897,40.777502,-73.953425,40.811568,5,13.3
-73.988166,40.718828,-73.912287,40.702948,1,16.1
-73.964697,40.796845,-73.983149,40.771734,1,7.7
-73.99011,40.75232,-74.007292,40.725527,1,8.5
-73.990005,40.732548,-73.992317,40.724817,1,5.5
-73.953188,40.783432,-73.97132,40.783648,1,6.9
-73.78359,40.648655,-73.97424,40.749772,2,57.33
-73.993215,40.686937,-73.975352,40.670662,1,8.5
-73.950391,40.783762,-73.981508,40.749827,2,10.9
-73.97753,40.746512,-73.923045,40.868862,1,30.5
-73.993902,40.75218,-74.001358,40.756599,2,4.5
-73.885215,40.773008,-73.97801,40.764935,1,30.67
-74.004072,40.742227,-73.989707,40.723142,1,8.5
-73.989755,40.733325,-73.991212,40.750492,5,7.5
-73.961498,40.760207,-73.99475,40.727703,2,10.5
-73.96511,40.763453,-73.975584,40.760798,1,7.0
-73.963631,40.768376,-73.972674,40.760776,1,5.0
-73.928182,40.643746,-73.928182,40.643746,1,6.9
-74.008943,40.71129,-73.985297,40.735685,1,12.5
-73.98136,40.744768,-73.982952,40.72804,1,7.7
-73.981986,40.778168,-73.956738,40.766893,1,8.1
-73.973852,40.756872,-74.002318,40.739677,1,12.5
-73.997782,40.761487,-73.980715,40.770747,2,11.5
-73.968035,40.765327,0.0,0.0,1,15.0
-74.000585,40.740481,-73.995308,40.752925,1,5.3
-74.002408,40.739715,-73.996368,40.725852,2,6.5
-73.939267,40.794272,-73.974425,40.724427,1,21.0
-73.985617,40.75052,-73.987683,40.744387,1,6.5
-73.996085,40.69065,-73.993832,40.664522,1,9.7
-74.000892,40.737115,-73.995978,40.72927,1,4.5
-73.967092,40.769122,-73.953288,40.785338,2,6.0
-73.985863,40.730994,-73.992773,40.741251,1,8.0
-73.987306,40.730009,-73.987023,40.729883,1,2.5
-73.979034,40.75933,-73.982592,40.755936,1,4.9
-73.97726,40.750287,-73.982052,40.743085,1,3.5
-73.976545,40.747885,-73.972182,40.756572,4,5.0
-73.970458,40.751877,-73.998212,40.723557,3,21.5
-74.006429,40.733178,-73.872459,40.774315,1,28.1
-73.971768,40.748727,-73.993358,40.722425,1,8.5
-73.966103,40.7896,-73.961947,40.7788,2,7.3
0.0,0.0,0.0,0.0,3,14.9
-73.978793,40.758082,-73.989482,40.737535,1,7.5
-73.959232,40.781257,-73.970163,40.764073,1,6.9
-73.994476,40.750708,-73.976194,40.757626,1,6.1
-73.999583,40.726903,-73.994862,40.739958,1,5.5
-73.97993,40.753993,-73.9957,40.73294,5,6.1
-73.977377,40.746682,-73.983025,40.761472,6,8.5
-74.004848,40.74686,-73.989593,40.734437,5,6.9
-73.986133,40.746538,-73.989332,40.747982,5,2.9
-73.983423,40.749739,-74.002235,40.739635,1,10.0
-73.982043,40.732002,-73.992142,40.749032,2,8.5
-73.961202,40.77184,-73.973868,40.754216,1,6.1
-74.003428,40.740142,-73.990387,40.732922,1,6.0
-74.016145,40.710657,-73.984035,40.771156,1,19.0
-73.987117,40.7253,-73.972121,40.747316,1,7.0
-73.971486,40.751242,-74.001566,40.717208,1,13.3
-73.916752,40.76979,-73.832167,40.762782,1,12.9
-74.004197,40.748507,-73.989295,40.752012,5,9.7
-73.866987,40.7707,-73.971475,40.757997,1,37.83
-73.987515,40.756438,-73.972457,40.782433,5,8.9
-73.987241,40.725034,-73.982809,40.731253,1,3.3
-73.971567,40.760855,-73.98001,40.750762,1,4.9
-73.965493,40.764382,-73.992136,40.748234,1,8.5
-73.989917,40.735498,-74.004597,40.73471,2,5.7
-73.982577,40.744735,-73.980583,40.733577,1,7.0
-73.974644,40.761943,-73.987247,40.745259,1,8.0
-73.981575,40.73694,-73.960185,40.761987,1,8.5
-73.98204,40.768062,-73.973685,40.764545,1,4.5
-73.963268,40.775204,-73.978043,40.762834,1,11.0
-73.967512,40.803197,-73.988617,40.76394,5,15.5
-74.008638,40.719792,-74.008638,40.719792,1,7.7
-73.885298,40.772888,-73.982313,40.759497,2,30.27
-73.996856,40.742112,-73.991131,40.742295,3,3.5
-74.007853,40.746595,-73.984218,40.77387,1,8.5
-73.962999,40.794092,-73.972502,40.79588,1,4.5
-73.77679,40.645252,-73.811947,40.675688,1,11.3
-73.94486,40.78732,-73.9797,40.764412,1,16.5
-73.973133,40.755596,-73.990727,40.718716,4,13.5
-73.988267,40.72341,-73.969861,40.762233,1,12.5
-74.003313,40.70819,-73.9552,40.768793,1,15.7
-74.010965,40.716387,-73.997184,40.729814,4,8.5
-73.973715,40.748058,-73.99458,40.738958,1,7.3
-73.967352,40.766532,-73.993123,40.75867,1,9.0
-73.9916763305664,40.74445724487305,-73.98602294921875,40.77560424804688,1,15.5
-74.002733,40.74699,-73.961045,40.661038,5,21.7
-74.004584,40.742029,-73.970479,40.786679,1,14.1
-73.948477,40.7741,-73.967347,40.771902,1,9.5
-73.996791,40.74288,-73.991464,40.755839,1,5.3
-73.980515,40.681093,-73.949945,40.717372,1,12.9
-74.000029,40.734798,-73.991065,40.75531,1,8.5
-73.982842,40.727247,-73.981587,40.779646,1,18.9
-73.959163,40.774445,-73.949197,40.771677,1,5.0
-73.969239,40.761279,-73.976141,40.753208,1,5.0
-73.993654,40.749901,-73.950296,40.773755,1,14.0
-73.977979,40.748481,-73.996349,40.723735,4,9.7
-73.865269,40.771018,-73.979069,40.762489,2,37.07
-74.007778,40.715447,-74.008972,40.731928,1,6.5
-73.959684,40.766892,-73.968149,40.762892,2,6.0
-73.958684,40.763823,-73.982871,40.76163,1,8.5
-73.960183,40.769687,-73.950405,40.775423,5,4.5
-73.98992156982422,40.68762969970703,-73.9485626220703,40.82883071899414,5,42.5
-73.981495,40.737372,-74.005315,40.740082,2,11.5
-73.978562,40.736965,-73.987127,40.72938,1,5.0
-73.983383,40.761117,-73.970832,40.75598,1,8.0
-73.968643,40.767311,-73.965688,40.752866,1,10.5
-73.99196,40.74429,-73.986678,40.753715,1,4.5
-73.984304,40.767454,-73.991183,40.74178,1,10.5
-73.978658,40.762373,-73.986508,40.748362,1,5.3
-73.987065,40.725102,-73.976412,40.728772,1,4.1
-74.00091552734375,40.73160552978516,-73.99360656738281,40.741893768310554,1,4.5
-73.955495,40.779403,-73.951923,40.77807,1,3.5
-73.962977,40.762473,-73.978384,40.756548,1,9.7
-73.98483,40.768337,-73.990155,40.751297,5,6.9
-73.981152,40.741575,-73.986961,40.72821,1,5.7
-73.989663,40.757865,-73.788825,40.641528,1,49.8
-73.972933,40.755317,-73.98484,40.761407,2,6.5
-73.989562,40.741727,-74.004955,40.741427,1,6.5
-73.983132,40.763509,-73.996008,40.744346,2,6.1
-73.95737,40.773985,-73.960523,40.816455,1,12.9
-73.97875213623048,40.755535125732415,-73.98135375976561,40.74706268310546,3,5.5
-73.985002,40.768493,-73.99142,40.759858,5,6.9
-73.957536,40.785439,-73.944667,40.777424,1,6.1
-73.952898,40.776787,-73.978353,40.75831,1,10.0
-74.01539,40.710967,-73.976343,40.76592,5,19.7
-73.957931,40.769533,-73.965136,40.759426,1,4.5
-73.982337,40.762508,-73.987372,40.768427,2,6.0
-73.992202,40.694972,-73.987135,40.720512,2,11.0
-73.981413,40.784364,-73.994541,40.757575,1,8.9
-73.974268,40.75972,-73.961275,40.777565,2,14.9
-73.965755,40.752887,-73.978115,40.771903,5,12.9
-73.975297,40.760993,-73.991872,40.738402,1,9.3
-73.979976,40.783824,-73.97934,40.790848,1,5.0
-73.983998,40.726217,-73.98073,40.750367,1,9.3
-73.99708,40.725573,-73.999373,40.733843,1,4.1
-73.982952,40.745068,-73.971298,40.752792,1,4.9
-74.0,40.7254,-73.9617,40.7794,1,18.9
-73.97556,40.78691,-73.965694,40.803803,1,5.3
-73.979505,40.753075,-73.979042,40.766797,1,11.0
-73.978583,40.76675,-73.98085,40.760163,3,4.1
-73.999336,40.738322,-73.978142,40.72221,1,8.9
-73.997129,40.742246,-74.008532,40.707345,1,13.3
-73.983394,40.771058,-73.978445,40.721529,1,21.0
-73.960978,40.780683,-73.990125,40.751155,1,16.5
-73.95955657958984,40.79864883422852,-73.95115661621094,40.78257751464844,1,9.0
-73.959314,40.774401,-73.972408,40.756526,1,5.3
-73.886685,40.746665,-73.888015,40.745233,5,7.7
-73.97920989990233,40.727851867675774,-73.97885131835938,40.75788879394531,1,12.5
-73.967447,40.803385,-73.921728,40.867539,1,16.5
-73.98601,40.718053,-73.985087,40.728008,1,4.9
-73.98401,40.67617,-74.023905,40.63387,1,13.5
-73.990087,40.739263,-73.999828,40.726683,1,6.9
-73.983718,40.721658,-73.992193,40.740869,1,8.5
-73.973173,40.755545,-73.98693,40.73943,5,5.7
-73.959082,40.763366,-74.008805,40.7194,1,19.3
-73.998554,40.738229,-73.99928,40.738404,1,6.0
-73.980956,40.75311,-73.99922,40.754747,1,8.0
-73.971883,40.765382,-73.97004,40.799737,1,12.9
-74.000273,40.717682,-73.99886,40.744802,1,12.1
-73.975765,40.758078,-73.968233,40.768391,1,4.1
-73.991175,40.75934,-73.94212,40.751748,1,15.3
-73.870943,40.773751,-73.984427,40.757435,1,30.67
-73.980618,40.760663,-73.992468,40.724273,1,5.3
-73.961112,40.806842,-73.961112,40.806842,6,10.0
-73.94461,40.780013,-73.96688,40.772318,1,7.3
-73.980805,40.758706,-73.972654,40.756522,2,4.5
-73.968339,40.760043,-73.958456,40.772739,1,5.0
-74.006212,40.740368,-74.006795,40.743928,2,4.0
-73.992587,40.723999,-73.995472,40.728369,1,4.5
-74.007932,40.722827,-73.988085,40.718715,1,14.5
-73.997795,40.745473,-73.824883,40.706243,1,38.5
-73.99127,40.73217,-74.013768,40.702318,1,8.1
-73.776672,40.645397,-73.904427,40.738147,5,41.0
-74.007239,40.743424,-73.963481,40.7657,1,10.9
-73.972915,40.747407,-73.986052,40.731,1,6.5
-73.975562,40.745212,-74.034103,40.612252,1,34.67
-73.980262,40.731915,-73.973968,40.752993,2,8.1
-73.989557,40.729636,-73.983413,40.722214,1,4.9
-73.985496,40.731776,-73.991391,40.749998,2,8.5
-73.950883,40.786013,-73.992437,40.697393,4,21.7
-73.999482,40.743955,-73.970707,40.754107,1,16.5
-73.993625,40.741676,-73.982118,40.770708,1,10.3
-73.976805,40.743702,-73.983377,40.744473,1,5.3
-73.980564,40.745526,-73.991927,40.754253,1,8.5
-73.990787,40.74575,-73.976142,40.745015,1,6.5
-73.97438,40.725872,-73.85808,40.896267,1,44.0
-73.99372100830078,40.72084426879882,-73.9899673461914,40.72954559326172,1,6.5
